filename,DensityFeatures__vpa,DensityFeatures__packing fraction,GlobalSymmetryFeatures__spacegroup_num,GlobalSymmetryFeatures__n_symmetry_ops,ChemicalOrdering__mean ordering parameter shell 1,ChemicalOrdering__mean ordering parameter shell 3,MaximumPackingEfficiency__max packing efficiency,StructuralComplexity__structural complexity per atom,StructuralComplexity__structural complexity per cell,AtomicOrbitals__HOMO_energy,AtomicOrbitals__LUMO_energy,AtomicPackingEfficiency__mean simul. packing efficiency,AtomicPackingEfficiency__mean abs simul. packing efficiency,AtomicPackingEfficiency__dist from 1 clusters |APE| < 0.010,CohesiveEnergy__cohesive energy,ElectronegativityDiff__std_dev EN difference,ElementProperty_magpie__MagpieData mode MendeleevNumber,ElementProperty_magpie__MagpieData minimum AtomicWeight,ElementProperty_magpie__MagpieData maximum Row,ElementProperty_magpie__MagpieData mean Electronegativity,ElementProperty_magpie__MagpieData mean NsValence,ElementProperty_magpie__MagpieData avg_dev NsValence,ElementProperty_magpie__MagpieData avg_dev NpValence,ElementProperty_magpie__MagpieData maximum NdValence,ElementProperty_magpie__MagpieData avg_dev NdValence,ElementProperty_magpie__MagpieData mode NdValence,ElementProperty_magpie__MagpieData mean NfValence,ElementProperty_magpie__MagpieData avg_dev NfValence,ElementProperty_magpie__MagpieData avg_dev NValence,ElementProperty_magpie__MagpieData range NpUnfilled,ElementProperty_magpie__MagpieData avg_dev NpUnfilled,ElementProperty_magpie__MagpieData mode NpUnfilled,ElementProperty_magpie__MagpieData maximum NdUnfilled,ElementProperty_magpie__MagpieData minimum NUnfilled,ElementProperty_magpie__MagpieData avg_dev NUnfilled,ElementProperty_magpie__MagpieData mode NUnfilled,ElementProperty_magpie__MagpieData minimum GSvolume_pa,ElementProperty_magpie__MagpieData mode GSvolume_pa,ElementProperty_magpie__MagpieData avg_dev GSbandgap,ElementProperty_magpie__MagpieData mode GSbandgap,ElementProperty_magpie__MagpieData minimum SpaceGroupNumber,ElementProperty_magpie__MagpieData maximum SpaceGroupNumber,ElementProperty_magpie__MagpieData mode SpaceGroupNumber,ElementProperty_matminer__PymatgenData maximum block,ElementProperty_matminer__PymatgenData std_dev electrical_resistivity,ElementProperty_matminer__PymatgenData minimum velocity_of_sound,ElementProperty_matminer__PymatgenData maximum velocity_of_sound,ElementProperty_matminer__PymatgenData mean thermal_conductivity,ElementProperty_matminer__PymatgenData std_dev thermal_conductivity,ElementProperty_matminer__PymatgenData minimum bulk_modulus,ElementProperty_matminer__PymatgenData range bulk_modulus,ElementProperty_matminer__PymatgenData minimum coefficient_of_linear_thermal_expansion,ElementProperty_matminer__PymatgenData range coefficient_of_linear_thermal_expansion,ElementProperty_mp_transport__TransportData maximum sigma_n,ElementProperty_mp_transport__TransportData mode S_p,ElementProperty_mp_transport__TransportData maximum S_n,ElementProperty_mp_transport__TransportData maximum PF_n,ElementProperty_mp_transport__TransportData maximum m_p,ElementProperty_mp_transport__TransportData minimum m_n,ElementProperty_mp_transport__TransportData mode m_n,Miedema__Miedema_deltaH_ss_min,OxidationStates_deml__minimum oxidation state,OxidationStates_deml__maximum oxidation state,WenAlloys__Radii local mismatch,WenAlloys__Total weight,WenAlloys__Lambda entropy,WenAlloys__Electronegativity local mismatch,WenAlloys__Mixing enthalpy,WenAlloys__Interant electrons,WenAlloys__Interant s electrons,WenAlloys__Interant d electrons,WenAlloys__Shear modulus mean
Mn2(CO)10,17.65727286,0.119454815,15,8,0.369334709,0.247553399,0.058219198,3.459431619,304.4299824,-0.26654,-0.26654,0.010870967,0.042657175,0.06362311,5.583550825,0.707106781,77,12.0107,4,2.863636364,2.0,0.0,1.157024793,5,0.826446281,0,0.0,0.0,1.074380165,4,1.157024793,2,5,2,1.074380165,2,5.64,5.64,2.229421488,0.0,12,217,12,3,15967800000000.0,317.5,18350.0,64.35753636,90.82953327,33.0,87.0,7.1e-06,1.46e-05,154367.6018,518.9706708,435.9231652,17.63882657,0.000835509,-0.000478495,-0.000478495,1.357708132,-2.0,2.0,7.768595041,1559.90836,-0.128198633,0.542329899,24.99528284,11,0,5,236.1775342
MnCl2,23.87065126,0.277490275,166,36,0.333761813,0.07819429,0.360353245,0.918295834,8.264662506,-0.26654,-0.26654,0.000949165,0.002014522,1.49e-08,3.401681796,0.0,94,35.453,4,2.623333333,2.0,0.0,2.222222222,5,2.222222222,0,0.0,0.0,0.0,1,0.444444444,1,5,1,1.777777778,1,10.48758621,24.4975,1.108,2.493,64,217,64,3,7.071066794,206.0,5150.0,2.605933333,5.509139643,1.1,118.9,1.63e-05,5.42e-06,154367.6018,778.0546601,435.9231652,17.63882657,0.000183929,-0.000568144,-0.000568144,0.111974821,-1.0,2.0,4.852320675,377.532135,-1.072801818,0.088310502,12.62540166,10,0,5,60.83105023
MnI2,35.84767966,0.320635545,164,12,0.334311464,0.077032324,0.362903985,0.918295834,2.754887502,-0.26654,-0.26654,0.000949165,0.002014522,1.49e-08,2.419714349,0.0,96,54.938045,5,2.29,2.0,0.0,2.222222222,10,2.222222222,10,0.0,0.0,4.444444444,1,0.444444444,1,5,1,1.777777778,1,10.48758621,43.015,0.472,1.062,64,217,64,3,9192388.155,3505.7375,5150.0,2.899333333,5.197941949,7.7,112.3,1.63e-05,5.42e-06,154367.6018,763.0549179,435.9231652,17.63882657,0.000183929,-0.000457883,-0.000457883,0.111974821,-1.0,2.0,4.852320675,308.746985,-1.072801818,0.088310502,12.62540166,10,0,5,60.83105023
Mo(CO)6,16.18389461,0.127473609,62,8,0.458633991,0.196797023,0.066823306,3.085055103,160.4228653,-0.199186,-0.199186,-0.028256899,0.042963574,0.095114036,5.992354753,0.275771645,77,12.0107,5,2.930769231,1.923076923,0.142011834,1.136094675,5,0.710059172,0,0.0,0.0,0.99408284,4,1.136094675,2,5,2,1.136094675,2,5.64,5.64,2.234698225,0.0,12,229,12,3,16133300000000.0,317.5,18350.0,75.31996,92.48985124,33.0,197.0,4.8e-06,1.15e-05,239669.3653,518.9706708,75.98425728,16.31860796,0.000835509,-0.000478495,-0.000478495,1.563899953,-2.0,6.0,7.633136095,1056.0024,-0.116834844,0.54361352,23.63432493,12,1,5,241.6553425
NH4Br,11.17706857,0.116052674,129,16,0.581111286,0.318663758,0.149537511,1.251629167,15.01955001,-0.266297,-0.233471,-0.015940763,0.015940763,0.051031036,3.946838566,0.0,92,1.00794,4,2.466666667,1.333333333,0.444444444,1.777777778,10,2.777777778,0,0.0,0.0,4.444444444,3,0.888888889,0,0,1,0.555555556,1,6.615,6.615,1.736,7.853,64,194,194,2,12814200000000.0,333.6,3505.7375,0.144638333,0.081377114,1.9,88.8942029,1.63e-05,0.0,14674.27699,738.6523347,-515.5213536,7.156793696,0.001868154,-0.000737103,0.001864669,1.611844939,-3.0,1.0,11.36603376,195.88492,-0.152416954,0.389916286,15.89087604,9,1,0,8.83109589
NH4Cl,9.207536445,0.101383183,215,24,0.56826077,0.286142665,0.162422467,1.251629167,7.509775004,-0.266297,-0.233471,-0.015940763,0.015940763,0.051031036,4.07271395,0.0,92,1.00794,3,2.5,1.333333333,0.444444444,1.777777778,0,0.0,0,0.0,0.0,2.222222222,3,0.888888889,0,0,1,0.555555556,1,6.615,6.615,1.505777778,7.853,64,194,194,2,12855300000000.0,206.0,1270.0,0.126121667,0.108976068,1.1,89.6942029,1.63e-05,0.0,14674.27699,738.6523347,-515.5213536,7.156793696,0.001868154,-0.000737103,0.001864669,1.611844939,-3.0,1.0,11.36603376,53.49146,-0.152416954,0.389916286,15.89087604,9,1,0,8.83109589
NH4I,13.90889793,0.154651436,129,16,0.605065972,0.348900008,0.148945581,1.251629167,15.01955001,-0.266297,-0.233471,-0.015940763,0.015940763,0.051031036,3.833287716,0.0,92,1.00794,5,2.416666667,1.333333333,0.444444444,1.777777778,10,2.777777778,0,0.0,0.0,4.444444444,3,0.888888889,0,0,1,0.555555556,1,6.615,6.615,1.823777778,7.853,64,194,194,2,12855300000000.0,333.6,3505.7375,0.199471667,0.176876147,7.7,83.0942029,1.63e-05,0.0,14674.27699,738.6523347,-515.5213536,7.156793696,0.001868154,-0.000737103,0.001864669,1.611844939,-3.0,1.0,11.36603376,289.88586,-0.152416954,0.389916286,15.89087604,9,1,0,8.83109589
NH4NO3,9.118185482,0.064301639,113,8,0.520125383,0.179222711,0.087208721,2.05881389,37.05865003,-0.266297,-0.266297,-0.008552427,0.022394488,0.051505248,4.312946928,0.593969696,92,1.00794,2,2.8,1.555555556,0.49382716,1.777777778,0,0.0,0,0.0,0.0,2.271604938,3,1.185185185,0,0,1,0.691358025,1,6.615,6.615,3.280444444,7.853,12,194,194,2,0.0,317.5,1270.0,0.094822222,0.095643795,90.7942029,0.0,1.63e-05,0.0,14674.27699,738.6523347,-515.5213536,7.156793696,0.001868154,-0.000737103,0.001864669,1.225709524,-2.0,1.0,21.98406001,160.08672,-0.052932653,0.541890749,19.73651277,8,1,0,17.66219178
Na2PdCl4,24.1677961,0.455785103,130,16,0.546134091,0.10003641,0.326116859,1.378783493,38.60593782,-0.160771,-0.160771,-0.003483542,0.011039448,0.04454354,3.264233309,0.898025612,94,22.98976928,5,2.385714286,1.428571429,0.653061224,2.448979592,10,2.448979592,0,0.0,0.0,2.693877551,1,0.489795918,1,0,0,0.244897959,1,14.41,24.4975,1.221061224,2.493,64,229,64,3,6.546536663,206.0,3200.0,50.2908,81.66983587,1.1,178.9,1.18e-05,5.92e-05,330022.5646,778.0546601,80.3307176,23.32029032,0.000575763,-0.000568144,-0.000568144,0.032328816,-1.0,2.0,6.788943425,1176.846154,-1.1114661,0.447151244,16.36268754,6,1,0,38.56061448
Na2PtCl6,25.64483793,0.365231765,136,16,0.390429653,0.130091371,0.301979625,1.836591668,33.05865003,-0.273634,-0.273634,0.002305849,0.006632101,0.040468409,3.072560366,0.954594155,94,22.98976928,6,2.566666667,1.666666667,0.444444444,2.222222222,9,1.777777778,0,1.555555556,2.765432099,3.654320988,1,0.444444444,1,1,1,0.197530864,1,15.02,24.4975,1.108,2.493,64,229,64,3,6.708203888,206.0,3200.0,39.11704444,82.99313342,1.1,228.9,8.8e-06,6.22e-05,267657.8464,778.0546601,5.389022257,17.22255457,0.000575763,-0.000568144,-0.000568144,0.076019254,-1.0,4.0,5.987498047,907.5630771,-1.106258224,0.39155082,12.72416709,16,2,9,42.86749467
Na2S,22.86755991,0.773247333,225,192,0.389072747,0.053131622,0.510131071,0.918295834,11.01955001,-0.261676,-0.103415,-0.030885621,0.030885621,0.027729678,2.961244534,0.0,2,22.98976928,3,1.48,1.333333333,0.444444444,1.777777778,0,0.0,0,0.0,0.0,2.222222222,2,0.888888889,0,0,1,0.444444444,1,25.786875,29.24333333,0.978666667,0.0,70,229,229,2,1414210000000000.0,3200.0,3505.7375,93.40166667,98.84999248,6.3,1.4,1.63e-05,5.47e-05,48811.60795,545.8812627,-254.6864859,13.37962164,0.000575763,-0.000414428,0.000574952,0.379873883,-2.0,1.0,17.11111111,312.1781542,-0.095668427,0.300578387,12.62540166,5,1,0,19.95152511
Na2SO4,12.30300152,0.657980596,70,32,0.569322788,0.155470277,0.248087239,1.378783493,77.21187564,-0.338381,-0.338381,0.025049222,0.025049222,0.09319718,4.416022009,1.166726189,87,15.9994,3,2.6,1.714285714,0.408163265,1.632653061,0,0.0,0,0.0,0.0,2.040816327,2,0.816326531,2,0,1,0.408163265,2,9.105,9.105,0.539265306,0.0,12,229,12,2,918401000000000.0,317.5,3505.7375,40.04447429,83.62883086,6.3,84.4942029,1.63e-05,5.47e-05,48811.60795,736.7362453,-254.6864859,13.37962164,0.000575763,-0.000478495,-0.000478495,0.524871834,-2.0,6.0,25.26530612,1136.337108,-0.032706515,0.276041375,16.23265927,9,1,0,38.82869667
Na2Se,25.73785395,0.715271695,225,192,0.389072747,0.053131622,0.510131071,0.918295834,11.01955001,-0.245806,-0.103415,0.021705236,0.021705236,0.047140452,2.83157721,0.0,2,22.98976928,4,1.47,1.333333333,0.444444444,1.777777778,10,4.444444444,0,0.0,0.0,6.666666667,2,0.888888889,0,0,1,0.444444444,1,25.92,29.24333333,0.355111111,0.0,14,229,229,2,17247200000000.0,3200.0,3350.0,93.50666667,98.62725384,6.3,2.0,1.63e-05,5.47e-05,48811.60795,545.8812627,-254.6864859,13.37962164,0.000575763,-0.000401584,0.000574952,0.379873883,-2.0,1.0,13.77777778,499.7581542,-0.157275297,0.300578387,12.62540166,5,1,0,19.95152511
Na2SeO3,13.58881145,0.710670583,14,4,0.777386276,0.419312924,0.292855421,2.584962501,62.03910002,-0.338381,-0.245806,-0.034798893,0.040894831,0.041096093,3.876207839,1.145512986,87,15.9994,4,2.455,1.666666667,0.444444444,1.777777778,10,2.777777778,0,0.0,0.0,3.333333333,2,0.888888889,2,0,1,0.444444444,2,9.105,9.105,0.221944444,0.0,12,229,12,2,14708400000000.0,317.5,3350.0,46.76662333,84.33305753,6.3,84.4942029,1.63e-05,5.47e-05,48811.60795,736.7362453,-254.6864859,13.37962164,0.000575763,-0.000478495,-0.000478495,0.585286105,-2.0,4.0,27.27777778,691.7509542,-0.038845728,0.300578387,17.35992728,9,1,0,36.46905023
Na3P,22.97055847,0.843208315,194,24,0.267955684,0.036286498,0.537617936,1.5,12.0,-0.20608,-0.103415,0.010934092,0.010934092,0.145580808,2.153854223,0.0,2,22.98976928,3,1.245,1.25,0.375,1.125,0,0.0,0,0.0,0.0,1.5,3,1.125,0,0,1,0.75,1,22.5702381,29.24333333,0.609375,0.0,2,229,229,2,3.7e-08,3200.0,3505.7375,105.059,98.82807217,6.3,4.7,1.63e-05,5.47e-05,48811.60795,545.8812627,-254.6864859,13.37962164,0.000683586,0.000574952,0.000574952,-0.094653129,-3.0,1.0,14.625,199.8861397,-0.105575912,0.534375,19.875,4,1,0,4.36575
Na4P2O7,12.78233894,0.676577326,19,4,0.673096435,0.246524917,0.254234838,3.700439718,192.4228653,-0.338381,-0.338381,-0.002119512,0.0188575,0.064980653,4.873600408,0.890954544,87,15.9994,3,2.475384615,1.692307692,0.426035503,1.609467456,0,0.0,0,0.0,0.0,2.035502959,3,0.946745562,2,0,1,0.520710059,2,9.105,9.105,0.423076923,0.0,2,229,12,2,15807300000000.0,317.5,3505.7375,43.12754308,83.95618215,6.3,84.4942029,1.63e-05,5.47e-05,48811.60795,736.7362453,-254.6864859,13.37962164,0.000683586,-0.000478495,-0.000478495,-0.113826943,-2.0,5.0,26.0591716,1063.609604,-0.03455386,0.483055848,19.13728351,8,1,0,30.68954057
NaBH4,8.836903679,0.514193388,137,16,0.451862276,0.17562956,0.228397712,1.251629167,15.01955001,-0.233471,-0.233471,-0.010254425,0.010254425,0.0,3.858334789,0.898025612,92,1.00794,3,1.961666667,1.166666667,0.277777778,0.277777778,0,0.0,0,0.0,0.0,0.555555556,5,1.388888889,0,0,1,1.111111111,1,6.615,6.615,3.151555556,7.853,166,229,194,2,16260800000000.0,1270.0,16200.0,27.95366667,72.20499854,6.3,313.7,6e-06,6.5e-05,103686.9354,738.6523347,-254.6864859,13.37962164,0.001868154,0.000268251,0.001864669,1.470706975,-3.0,1.0,12.77777778,75.66505856,-0.197206599,0.361111111,2.888888889,3,2,0,34.42233333
NaBr,25.97489499,0.592873442,225,192,1.0,1.0,0.523598776,1.0,8.0,-0.295334,-0.103415,0.024979944,0.024979944,0.054392829,3.001572033,0.0,2,22.98976928,4,1.945,1.5,0.5,2.5,10,5.0,0,0.0,0.0,8.0,1,0.5,0,0,1,0.0,1,29.24333333,29.24333333,0.7285,0.0,64,229,64,2,55154328933.0,3200.0,3505.7375,70.06,98.91009655,1.9,4.4,1.63e-05,5.47e-05,48811.60795,545.8812627,-254.6864859,13.37962164,0.000575763,-0.000469544,-0.000469544,0.430851116,-1.0,1.0,6.541139241,411.5750771,-0.93815284,0.338150685,14.20357686,6,1,0,28.21028767
NaCl,21.81266279,0.655990856,225,192,1.0,1.0,0.523598776,1.0,8.0,-0.32038,-0.103415,0.024979944,0.024979944,0.054392829,3.356518836,0.0,2,22.98976928,3,2.045,1.5,0.5,2.5,0,0.0,0,0.0,0.0,3.0,1,0.5,0,0,1,0.0,1,24.4975,24.4975,1.2465,0.0,64,229,64,2,7.071067778,206.0,3200.0,70.00445,98.98865612,1.1,5.2,1.63e-05,5.47e-05,48811.60795,545.8812627,-254.6864859,13.37962164,0.000575763,-0.000568144,-0.000568144,0.430851116,-1.0,1.0,6.541139241,233.7710771,-0.93815284,0.338150685,14.20357686,6,1,0,28.21028767
NaHCO3,10.83206137,0.440752756,14,4,0.643891467,0.260459526,0.179856532,2.584962501,62.03910002,-0.338381,-0.338381,0.019430368,0.037340829,0.025102186,5.143173538,0.852427905,87,1.00794,3,2.666666667,1.666666667,0.444444444,1.666666667,0,0.0,0,0.0,0.0,2.0,4,1.111111111,2,0,1,0.666666667,2,5.64,9.105,2.744222222,0.0,12,229,12,2,14082300000000.0,317.5,18350.0,46.71004,80.79150277,6.3,84.4942029,7.1e-06,6.39e-05,48811.60795,736.7362453,-254.6864859,13.37962164,0.001868154,-0.000478495,-0.000478495,1.283498786,-2.0,4.0,23.95850914,336.0264371,-0.045622067,0.587283105,21.31468798,8,2,0,102.2822877
NaNO3,12.00062073,0.471537392,167,36,0.608541165,0.123021014,0.184407417,1.370950594,41.12851783,-0.338381,-0.338381,0.048230068,0.048230068,0.141421356,3.761213893,1.491995308,87,14.0067,3,2.858,1.8,0.32,1.2,0,0.0,0,0.0,0.0,1.52,3,0.72,2,0,1,0.4,2,9.105,9.105,2.05984,0.0,12,229,12,2,13037600000000.0,317.5,3200.0,28.021114,74.81904035,6.3,84.4942029,1.63e-05,5.47e-05,48811.60795,736.7362453,-254.6864859,13.37962164,0.000575763,-0.000737103,-0.000478495,-0.012848882,-2.0,5.0,19.2,509.9680157,-0.029823121,0.6656,36.19543379,8,1,0,32.47874521
NaOH,9.329606472,0.907478541,57,8,0.581227467,0.044622371,0.269146857,1.584962501,19.01955001,-0.338381,-0.233471,-0.034963943,0.034963943,0.048029211,3.941642358,0.898025612,2,1.00794,3,2.19,1.333333333,0.444444444,1.777777778,0,0.0,0,0.0,0.0,2.222222222,2,0.888888889,0,0,1,0.444444444,1,6.615,6.615,3.490222222,0.0,12,229,12,2,14082300000000.0,317.5,3200.0,46.73569333,80.7692955,6.3,84.4942029,1.63e-05,5.47e-05,48811.60795,545.8812627,-254.6864859,13.37962164,0.001868154,-0.000478495,-0.000478495,0.799069034,-2.0,1.0,25.77777778,159.9884371,-0.065086884,0.555555556,19.73651277,6,2,0,18.80685845
NbCl5,28.76026156,0.195373754,12,8,0.236240146,0.153795071,0.236352948,3.392147224,244.2346001,-0.32038,-0.144272,-0.035468398,0.035468398,0.518544973,4.171250674,0.0,94,35.453,5,2.9,1.833333333,0.277777778,1.388888889,4,1.111111111,0,0.0,0.0,0.555555556,1,0.277777778,1,6,1,1.666666667,1,18.18,24.4975,0.6925,2.493,64,229,64,3,7.071067704,206.0,3480.0,9.007416667,38.17747293,1.1,168.9,7.3e-06,8.98e-06,227165.5045,778.0546601,112.1767178,24.41870549,0.000124953,-0.000568144,-0.000568144,-0.045070547,-1.0,5.0,1.504922644,3242.05656,-5.30956458,0.000361492,7.890876036,10,1,4,50.40047945
NiCl2,20.72536648,0.300494487,166,36,0.316836654,0.087559035,0.347532021,0.918295834,8.264662506,-0.32038,-0.32038,0.005827091,0.015291579,0.094280904,3.449977003,0.0,94,35.453,4,2.743333333,2.0,0.0,2.222222222,8,3.555555556,0,0.0,0.0,1.333333333,1,0.444444444,1,2,1,0.444444444,1,10.32,24.4975,1.108,2.493,64,225,64,3,7.071067763,206.0,4970.0,30.33926667,64.34042384,1.1,178.9,1.34e-05,2.88e-06,252632.9948,778.0546601,160.0946691,22.34306672,0.000112631,-0.000568144,-0.000568144,0.122555665,-1.0,2.0,6.185654008,388.7982,-0.642262193,0.254977169,12.62540166,13,0,8,60.34105023
NiI2,31.64451769,0.350709252,166,36,0.310743959,0.090576256,0.344023619,0.918295834,8.264662506,-0.267904,-0.267904,0.005827091,0.015291579,0.094280904,2.60027513,0.0,96,58.6934,5,2.41,2.0,0.0,2.222222222,10,0.888888889,10,0.0,0.0,3.111111111,1,0.444444444,1,2,1,0.444444444,1,10.32,43.015,0.472,1.062,64,225,64,3,9192388.155,3505.7375,4970.0,30.63266667,64.02922614,7.7,172.3,1.34e-05,2.88e-06,252632.9948,763.0549179,160.0946691,22.34306672,0.000112631,-0.000457883,-0.000457883,0.122555665,-1.0,2.0,6.185654008,937.50702,-0.642262193,0.254977169,12.62540166,13,0,8,60.34105023
P2S5,27.4416573,0.152643485,2,2,0.309414796,0.136109142,0.151480687,3.807354922,106.6059378,-0.261676,-0.261676,0.023975041,0.023975041,1.0,3.231374513,0.0,88,30.973762,3,2.468571429,2.0,0.0,0.408163265,0,0.0,0,0.0,0.0,0.408163265,1,0.408163265,2,0,2,0.408163265,2,22.5702381,25.786875,0.235510204,2.202,2,70,70,2,1414210000000000.0,3505.7375,3505.7375,0.213857143,0.02192031,7.7,3.3,1.63e-05,0.0,38746.18727,688.7617189,-271.1424035,10.44430763,0.000683586,-0.000414428,-0.000414428,-0.725707409,-2.0,5.0,0.204081633,889.090096,-257.137092,0.305591278,11.59475662,7,0,0,39.89355382
PCl3,30.28186967,0.13832667,62,8,0.19014474,0.086005642,0.149699042,1.5,24.0,-0.32038,-0.20608,-0.011835374,0.021589011,0.070710678,3.068398196,0.0,94,30.973762,3,2.9175,2.0,0.0,0.75,0,0.0,0,0.0,0.0,0.75,2,0.75,1,0,1,0.75,1,22.5702381,24.4975,0.3255,2.493,2,64,64,2,7.071067741,206.0,3505.7375,0.065675,0.16058395,1.1,9.9,1.63e-05,0.0,38746.18727,778.0546601,-271.1424035,10.44430763,0.000683586,-0.000568144,-0.000568144,-0.658596342,-1.0,3.0,9.71914557,549.331048,-0.184173847,0.280761986,10.65268265,8,0,0,41.53018151
Pb(NO3)2,13.29614483,0.268736122,205,24,0.396267616,0.138829382,0.159806393,1.224394445,44.07820003,-0.338381,-0.338381,0.051073055,0.051073055,0.062492126,4.120863735,0.502045815,87,14.0067,6,3.227777778,2.0,0.0,0.592592593,10,1.975308642,0,1.555555556,2.765432099,4.395061728,2,0.592592593,2,0,2,0.592592593,2,9.105,9.105,2.225135802,0.0,12,225,12,2,10908100000000.0,317.5,1260.0,3.912348889,15.64067276,46.0,44.7942029,1.63e-05,1.26e-05,143338.1374,736.7362453,-162.4705406,22.55550469,0.000194612,-0.000737103,-0.000478495,-0.099458683,-2.0,5.0,11.85185185,1324.8392,-0.036922476,0.487569762,20.72416709,9,0,0,35.92393912
PbBr2,31.74791129,0.390264804,62,8,0.447862227,0.033331826,0.435488341,1.584962501,19.01955001,-0.295334,-0.141831,-0.022458503,0.022458503,0.168358757,2.783377116,0.0,95,79.904,6,2.75,2.0,0.0,1.333333333,10,0.0,10,4.666666667,6.222222222,4.888888889,3,1.333333333,1,0,1,1.333333333,1,28.11,29.48,0.647555556,1.457,64,225,64,2,55154328933.0,1260.0,3505.7375,11.74666667,24.66388453,1.9,44.1,1.63e-05,1.26e-05,143338.1374,799.3423707,-162.4705406,22.55550469,0.000194612,-0.000469544,-0.000469544,-0.381228442,-1.0,2.0,4.481012658,1468.032,-1.509772547,0.010532725,12.62540166,7,0,0,37.12305023
PbCO3,13.43758665,0.425375721,62,8,0.50229834,0.159224277,0.204793461,1.921928095,38.4385619,-0.338381,-0.338381,0.037925878,0.044796869,0.062360956,5.248762694,0.155563492,87,12.0107,6,3.04,2.0,0.0,0.96,10,3.2,0,2.8,4.48,7.2,2,0.96,2,0,2,0.96,2,5.64,9.105,1.43872,0.0,12,225,12,2,15967800000000.0,317.5,18350.0,35.015948,72.44312806,33.0,57.7942029,7.1e-06,2.18e-05,143338.1374,736.7362453,-162.4705406,22.55550469,0.000835509,-0.000478495,-0.000478495,0.352792852,-2.0,4.0,18.64,1068.8356,-0.033548444,0.353775342,15.71543379,8,0,0,123.1311452
PbCl2,26.66518413,0.410105361,62,8,0.451412161,0.038071422,0.456569278,1.584962501,19.01955001,-0.32038,-0.141831,-0.022458503,0.022458503,0.168358757,3.213868074,0.0,94,35.453,6,2.883333333,2.0,0.0,1.333333333,10,4.444444444,0,4.666666667,6.222222222,9.333333333,3,1.333333333,1,0,1,1.333333333,1,24.4975,24.4975,1.108,2.493,64,225,64,2,7.071067665,206.0,1260.0,11.6726,24.74244409,1.1,44.9,1.63e-05,1.26e-05,143338.1374,778.0546601,-162.4705406,22.55550469,0.000194612,-0.000568144,-0.000568144,-0.381228442,-1.0,2.0,4.481012658,1112.424,-1.509772547,0.010532725,12.62540166,7,0,0,37.12305023
PbI2,44.78755924,0.352903841,186,12,0.384910733,0.05052147,0.403862256,1.584962501,9.509775004,-0.267904,-0.141831,-0.022458503,0.022458503,0.168358757,2.338533198,0.0,96,126.90447,6,2.55,2.0,0.0,1.333333333,10,0.0,10,4.666666667,6.222222222,4.888888889,3,1.333333333,1,0,1,1.333333333,1,28.11,43.015,0.472,1.062,64,225,64,2,9192388.155,1260.0,3505.7375,11.966,24.4312464,7.7,38.3,1.63e-05,1.26e-05,143338.1374,763.0549179,-162.4705406,22.55550469,0.000194612,-0.000457883,-0.000457883,-0.381228442,-1.0,2.0,4.481012658,922.01788,-1.509772547,0.010532725,12.62540166,7,0,0,37.12305023
PbO,20.27050567,0.624893221,57,8,0.450618145,0.046497291,0.287310104,1.0,8.0,-0.338381,-0.141831,0.008368651,0.02820549,0.0,3.784972337,0.0,81,15.9994,6,2.885,2.0,0.0,1.0,10,5.0,0,7.0,7.0,11.0,2,1.0,2,0,2,1.0,2,9.105,9.105,0.0,0.0,12,225,12,2,17247200000000.0,317.5,1260.0,17.51329,24.72994244,46.0,44.7942029,1.63e-05,1.26e-05,143338.1374,194.7194793,-162.4705406,22.55550469,0.000194612,-0.000478495,-0.000478495,-0.397905059,-2.0,2.0,27.5,892.7976,-0.026977644,0.011849315,14.20357686,6,0,0,29.19128767
PdBr2,29.40432457,0.274736152,15,8,0.165443804,0.071467425,0.261539097,0.918295834,11.01955001,-0.160771,-0.160771,-0.023726718,0.023726718,0.188561808,2.80477131,0.0,95,79.904,5,2.706666667,1.333333333,0.888888889,2.222222222,10,0.0,10,0.0,0.0,3.111111111,1,0.444444444,1,0,0,0.444444444,1,14.41,29.48,0.647555556,1.457,64,225,64,3,55154328933.0,3070.0,3505.7375,24.08,50.82683543,1.9,178.1,1.18e-05,4.48e-06,330022.5646,799.3423707,80.3307176,23.32029032,8.54e-05,-0.000469544,-0.000469544,-0.333252109,-1.0,2.0,2.630098453,1064.912,-3.819518349,0.310532725,12.62540166,5,0,0,52.36105023
PdCl2,24.68824057,0.268300755,148,18,0.168783956,0.100357907,0.265088842,1.584962501,85.58797504,-0.160771,-0.160771,-0.023726718,0.023726718,0.188561808,3.120196275,0.0,94,35.453,5,2.84,1.333333333,0.888888889,2.222222222,10,4.444444444,0,0.0,0.0,1.333333333,1,0.444444444,1,0,0,0.444444444,1,14.41,24.4975,1.108,2.493,64,225,64,3,7.071067737,206.0,3070.0,24.00593333,50.905395,1.1,178.9,1.18e-05,4.48e-06,330022.5646,778.0546601,80.3307176,23.32029032,8.54e-05,-0.000568144,-0.000568144,-0.333252109,-1.0,2.0,2.630098453,3191.868,-3.819518349,0.310532725,12.62540166,5,0,0,52.36105023
