Z_product,Z_joint,Z_ops,T_inj,T_rea,t,alpha_inorg,beta_inorg,alpha_org,beta_org,Size
0.6143856,-1.8940676,-1.37474,25.0,235.0,60.0,0.8272721,0.17272784,0.71366256,0.28633747,3.9399998
1.6671209,-1.1222068,0.2305284,120.0,160.0,30.0,0.82263595,0.177364,0.67586255,0.32413748,3.5000002
1.1545055,0.24725157,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,6.8900003
-1.6978815,-0.13683327,0.7724359,150.0,150.0,3.0,0.8116009,0.18839905,0.6858039,0.31419608,22.599998
-2.8017452,-0.6008218,0.93464243,140.0,140.0,5.0,0.81666446,0.18333557,0.68216664,0.31783336,18.73
0.71945286,-1.0862592,0.97463614,140.0,140.0,0.33,0.81511295,0.18488698,0.68626934,0.3137306,5.02
-3.256619,-0.47071612,-1.5099229,240.0,240.0,60.0,0.7900357,0.20996428,0.65182346,0.3481766,18.66
-2.64964,0.82588416,1.3578401,70.0,70.0,0.5,0.8438611,0.15613893,0.672866,0.327134,36.17
-1.6053596,-0.6764613,0.5846889,170.0,170.0,0.167,0.8015643,0.19843571,0.69199973,0.30800033,13.99
0.687352,-1.6606439,-0.45945984,170.0,170.0,300.0,0.88687396,0.11312606,0.39898995,0.60101,5.6000004
1.1545055,-0.49150547,-0.68345726,160.0,160.0,60.0,0.8259893,0.1740107,0.63587403,0.364126,10.0
-4.10008,1.8110062,1.3747691,25.0,25.0,15.0,0.86412615,0.13587385,0.6509205,0.3490795,18.05
-2.8173769,-1.7798201,1.0278614,120.0,120.0,5.0,0.8252011,0.17479888,0.6783841,0.32161584,6.5
-0.5887146,-1.3708528,-1.3833842,250.0,250.0,45.0,0.7795296,0.22047049,0.6674671,0.33253285,13.92
3.3381593,1.217898,0.10721126,140.0,140.0,180.0,0.86771834,0.13228163,0.51304054,0.4869595,8.9800005
-0.48581427,-0.7387431,-1.2329295,285.0,285.0,1.0,0.7434497,0.25655034,0.71220046,0.28779957,9.52
1.541404,-1.5743496,-1.4447514,50.0,250.0,60.0,0.819366,0.180634,0.71350086,0.2864992,5.0
2.5974307,-1.3008076,-1.1079285,250.0,250.0,30.0,0.7737754,0.22622462,0.68086356,0.3191364,5.4100003
-0.5432956,-1.9155806,-1.6811731,25.0,230.0,90.0,0.83779126,0.16220877,0.685678,0.31432196,9.47
-1.357976,-1.3888243,0.81301135,150.0,150.0,0.0833,0.8106127,0.18938737,0.6883538,0.31164625,8.58
1.4488978,-1.6568453,-1.7916462,280.0,280.0,60.0,0.7701182,0.22988182,0.6596749,0.34032512,8.5
-0.9548273,-0.86950517,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,15.1
2.5974307,-1.5533187,-1.2741053,280.0,280.0,5.0,0.747881,0.25211903,0.70795715,0.29204288,4.2000003
2.2488923,-1.3911074,-0.5677371,25.0,230.0,30.0,0.8189413,0.18105873,0.7357429,0.26425713,2.4999998
2.3170292,0.16275427,0.34794208,80.0,80.0,180.0,0.8864697,0.11353032,0.50000036,0.49999967,7.3
-0.6356275,0.046009175,-1.3020617,300.0,270.0,10.0,0.74933094,0.25066903,0.6931641,0.30683592,23.0
0.5176942,-1.6160735,-1.2912529,100.0,230.0,180.0,0.85320234,0.14679766,0.5769537,0.4230463,6.0000005
0.2470844,-0.62868226,-0.032180395,180.0,180.0,3.0,0.7979168,0.20208319,0.6913975,0.30860254,11.0
-2.1405716,-0.74503547,-0.40249074,160.0,215.0,10.0,0.79356533,0.20643462,0.7077997,0.2922004,15.26
-1.704436,-1.5198256,0.6918168,160.0,160.0,0.0833,0.8061141,0.19388592,0.690216,0.30978394,7.29
2.084927,-1.2487731,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,4.5
-1.2035074,-1.575872,-0.7552167,220.0,220.0,30.0,0.7886613,0.2113387,0.67516875,0.32483122,8.9
-0.26415893,-0.961792,-1.511874,25.0,320.0,60.0,0.80397946,0.19602057,0.75114775,0.24885225,18.92
0.09432659,-1.1535581,-0.002505124,250.0,200.0,5.0,0.7800019,0.21999809,0.67846954,0.32153043,7.9700003
-4.418028,-1.6124787,0.6875149,160.0,160.0,0.333,0.8062003,0.19379961,0.6899989,0.31000108,12.58
-2.82788,0.6546207,0.74412787,150.0,150.0,5.0,0.8122763,0.18772368,0.68404895,0.31595105,35.95
1.976955,0.19076723,0.2415279,105.0,105.0,180.0,0.8789555,0.12104453,0.50543475,0.49456525,8.74
-1.6978815,-0.8683452,-0.6499548,25.0,285.0,0.0167,0.7929084,0.20709164,0.7807065,0.21929346,17.0
0.64739835,-1.0631344,-0.6321742,25.0,240.0,30.0,0.8162206,0.18377945,0.74009997,0.2599001,12.5
-1.7090745,-0.53281254,1.0493019,120.0,120.0,0.0167,0.8236057,0.17639427,0.68278897,0.31721103,12.07
-3.9308066,-1.1577402,-1.4539349,25.0,250.0,60.0,0.82332695,0.17667305,0.7205183,0.27948168,29.68
1.635114,-1.6127042,-1.1852319,320.0,348.0,300.0,0.8281415,0.17185849,0.4461694,0.5538306,5.3
1.1545055,0.011623808,0.41992128,160.0,160.0,10.0,0.8095188,0.19048113,0.6815289,0.31847107,9.58
-3.028281,-1.5110958,1.0317242,120.0,120.0,3.0,0.82456225,0.17543782,0.6801558,0.31984413,13.0
0.2470844,2.306701,0.13973635,100.0,100.0,60.0,0.84963083,0.1503692,0.6237106,0.37628946,30.02
1.541404,-0.20808077,-1.9740534,230.0,300.0,120.0,0.79562587,0.20437416,0.6299751,0.37002492,11.32
-2.8727636,-1.3598378,0.13973635,100.0,100.0,60.0,0.84963083,0.1503692,0.6237106,0.37628946,6.81
2.5974307,-1.4212977,-0.90302646,255.0,255.0,0.34,0.75944483,0.2405552,0.7073798,0.29262012,3.2
1.1545055,-1.8311623,1.3133204,80.0,80.0,10.0,0.8428,0.15719995,0.6662435,0.33375654,1.8799999
0.22497924,-0.9784458,1.0067084,125.0,125.0,2.0,0.8221286,0.17787138,0.6819835,0.31801656,7.38
1.1545055,-0.9597015,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,7.32
-0.5411444,-1.6565937,-0.87072563,50.0,185.0,60.0,0.8362566,0.16374338,0.68265575,0.3173442,7.32
-0.5411444,-1.2048743,-0.55761963,180.0,150.0,30.0,0.81574255,0.18425743,0.6523275,0.34767255,15.03
-2.0236852,-1.3419427,0.93427396,145.0,145.0,0.0167,0.8128093,0.18719068,0.6874785,0.31252152,13.3
2.084927,-1.174744,-0.8513824,210.0,210.0,40.0,0.79706186,0.20293814,0.6642519,0.3357481,3.0999997
-0.41318667,-0.9007148,-1.6268222,300.0,300.0,15.0,0.74103934,0.25896072,0.7031227,0.29687726,15.81
-4.418028,-1.3585733,1.0481477,120.0,120.0,0.167,0.823654,0.17634599,0.6826566,0.3173434,16.68
-2.482947,-1.7734458,-1.6708248,220.0,220.0,90.0,0.80993205,0.19006792,0.6195619,0.3804381,9.61
0.59674144,-1.5194416,-0.081007734,225.0,205.0,2.5,0.7821129,0.21788712,0.69056535,0.30943468,4.7000003
-1.6142938,-1.6304353,0.8697355,148.0,148.0,0.017,0.8114802,0.18851975,0.6880384,0.31196156,6.21
0.2478737,-0.31599283,0.68460417,160.0,160.0,0.5,0.8062581,0.19374192,0.68985367,0.31014636,14.57
1.541404,-0.4671126,-0.81750023,25.0,300.0,0.0167,0.7883791,0.21162094,0.78643745,0.2135626,14.29
-0.53678554,-1.2667991,-0.96490866,260.0,260.0,0.0833,0.75667757,0.24332239,0.7084946,0.29150537,12.16
1.1545055,-0.48171666,0.10025814,140.0,140.0,40.0,0.827971,0.17202903,0.65054417,0.3494558,6.2900004
1.8080336,1.189262,0.6479023,75.0,75.0,720.0,0.9631709,0.036829118,0.09974539,0.90025467,17.89
-3.7098951,-0.5838737,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,28.18
-3.7098951,-0.5928809,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,32.92
-1.6053596,-0.69973177,0.9762809,140.0,140.0,0.167,0.81505865,0.18494132,0.68641204,0.31358793,11.28
-1.9951035,-1.6119397,0.033473663,180.0,180.0,0.5,0.79702383,0.20297618,0.6935622,0.3064378,10.72
-4.10008,0.37993908,-0.12779778,25.0,220.0,18.0,0.8177079,0.18229212,0.74081755,0.25918248,27.68
-1.0561737,-0.9184644,-0.18098408,25.0,250.0,10.0,0.80666345,0.19333653,0.75957316,0.24042688,15.7
2.084927,-1.2901624,-0.8565738,180.0,220.0,30.0,0.79577047,0.20422949,0.68718565,0.31281433,2.9999998
-1.9083992,-0.46662918,-0.4889673,230.0,230.0,0.167,0.7723901,0.22760984,0.70300686,0.2969932,13.76
-2.4203722,-1.1479896,-0.16199923,180.0,180.0,6.5,0.79916203,0.20083797,0.68835276,0.3116473,16.0
3.1271765,-1.3627533,-1.7302177,315.0,315.0,20.0,0.73475325,0.26524678,0.7015993,0.29840073,3.0999997
1.1545055,-0.46821436,-0.68345726,160.0,160.0,60.0,0.8259893,0.1740107,0.63587403,0.364126,12.78
0.61348283,-1.5334405,-0.32116497,25.0,150.0,90.0,0.8566606,0.14333946,0.6455994,0.35440055,6.48
3.1271765,-1.0021465,-0.56661177,200.0,200.0,20.0,0.7945936,0.20540638,0.6802514,0.31974858,2.5500004
0.5176942,-0.8308593,0.5775621,170.0,170.0,0.5,0.8016814,0.1983186,0.691711,0.308289,9.5
0.13244595,-1.3266398,-1.4042846,25.0,240.0,60.0,0.82596487,0.1740351,0.715959,0.28404105,12.18
0.12961115,-0.2466692,-1.6635048,25.0,220.0,120.0,0.8489609,0.1510391,0.6537302,0.3462698,23.0
0.84679663,-1.8182625,0.46211517,170.0,140.0,10.0,0.81344837,0.18655166,0.6686117,0.33138826,2.9999998
0.39476475,-1.3235813,0.1720351,25.0,150.0,540.0,0.9417519,0.058248106,0.2261801,0.77381986,6.0000005
3.6051545,-0.66552013,-1.2540947,200.0,200.0,60.0,0.80865633,0.19134368,0.6438886,0.35611138,1.9999998
0.90532935,-1.7068813,-0.9751507,180.0,180.0,30.0,0.8073741,0.19262594,0.66749465,0.3325054,6.0000005
0.5875617,-0.795795,0.6362844,25.0,170.0,10.0,0.8284121,0.17158784,0.72513974,0.27486026,7.5
-3.256619,-0.3304318,-0.5757775,220.0,220.0,10.0,0.7811949,0.21880506,0.6927441,0.30725592,22.86
-4.6323967,-0.75057906,-0.9680689,25.0,315.0,10.0,0.7874959,0.21250404,0.78529334,0.21470664,29.34
2.1399477,-0.5089037,-0.045259982,25.0,230.0,15.0,0.81397027,0.18602972,0.7474296,0.2525704,9.63
-3.256619,-0.44678816,-1.2272464,240.0,240.0,180.0,0.83069044,0.16930953,0.5347261,0.46527392,25.6
-4.6714673,-1.3726932,0.95726174,70.0,70.0,30.0,0.85226566,0.1477343,0.6459366,0.35406336,13.8
-4.6714673,-1.1840528,1.0874283,25.0,100.0,15.0,0.8472473,0.15275274,0.6882739,0.31172612,19.74
-0.5639342,-1.7227079,0.41633224,25.0,220.0,3.0,0.81271076,0.18728921,0.75235534,0.24764466,2.8
-6.204535,0.6623586,1.2961764,80.0,80.0,5.0,0.84132946,0.15867054,0.6707489,0.3292511,28.67
-0.5048598,-2.0386643,-0.53898084,25.0,225.0,30.0,0.8202898,0.17971018,0.73354685,0.26645312,4.69
-3.7098951,-0.53745383,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,37.25
2.5974307,-1.3092643,-0.8347741,250.0,250.0,0.5,0.7621516,0.23784837,0.7063442,0.2936558,2.9799998
0.2470844,-1.3283203,-1.6682104,260.0,260.0,60.0,0.7802389,0.219761,0.6557598,0.3442402,9.78
0.22497924,-1.1099645,0.6153229,170.0,162.0,0.5,0.80399144,0.19600853,0.68785423,0.31214574,9.2
0.58865166,-1.6441176,1.1546502,160.0,100.0,2.0,0.8232684,0.1767316,0.6588462,0.34115377,1.9999998
2.084927,-1.0730885,-0.33059567,200.0,200.0,10.0,0.7909605,0.20903951,0.6890301,0.31096992,2.7299998
-0.0038024804,-1.3833979,0.6929544,160.0,160.0,0.0167,0.8060911,0.19390893,0.69027394,0.30972603,5.4
0.9524719,0.51085806,1.436659,25.0,25.0,1.0,0.8604497,0.13955031,0.66374177,0.33625823,11.6
1.1545055,-0.49911115,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,6.35
-4.3380175,-1.2868218,0.22304407,170.0,100.0,120.0,0.8567822,0.14321785,0.5410372,0.45896277,14.0
0.9524719,-0.2503463,-0.045634955,25.0,180.0,30.0,0.8320749,0.16792512,0.71326786,0.28673208,11.9
0.64739835,-1.0244869,0.7932929,150.0,150.0,1.5,0.8110932,0.18890682,0.6871167,0.31288335,4.8000007
1.9533007,-0.9232678,1.2506335,88.0,88.0,2.5,0.83745223,0.16254783,0.674519,0.325481,2.64
-0.26415893,-1.6184787,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,7.0
-1.8619633,0.15704975,-1.7170017,150.0,285.0,30.0,0.7814067,0.21859327,0.7261035,0.27389655,23.84
1.1545055,-0.48315677,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,12.84
0.84679663,-0.78097486,0.9680232,140.0,140.0,1.0,0.8153362,0.18466379,0.68568254,0.31431746,4.8000007
1.1545055,-0.48018405,0.65709674,160.0,160.0,2.0,0.80677575,0.19322427,0.6885472,0.3114528,7.38
1.9533007,-0.8038668,1.2506335,88.0,88.0,2.5,0.83745223,0.16254783,0.674519,0.325481,2.0299995
3.3381593,-0.22741486,-0.84804237,25.0,290.0,15.0,0.79682404,0.20317595,0.7720863,0.22791371,6.3
3.6051545,-0.7696765,-1.1768482,250.0,250.0,240.0,0.84477335,0.15522668,0.4759825,0.5240175,3.5000002
-0.60904896,0.46641982,-1.421215,275.0,275.0,30.0,0.7608149,0.23918515,0.68556845,0.31443152,26.0
1.1545055,-0.46918774,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,14.84
0.2470844,-0.9175475,-0.3639459,25.0,140.0,60.0,0.8506517,0.14934829,0.6680116,0.33198842,7.3
-1.9718341,-1.5770566,-0.30275267,220.0,220.0,0.0167,0.77739763,0.22260238,0.7013162,0.29868388,13.1
1.1545055,-0.5822011,0.6432167,140.0,140.0,20.0,0.8215792,0.17842081,0.66879827,0.3312017,8.9800005
1.3504069,-0.08832046,-0.31661457,25.0,235.0,20.0,0.81426334,0.18573669,0.74571437,0.25428563,8.1
-3.7098951,-0.14832354,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,33.89
-0.68726647,-0.33316946,0.64763176,25.0,200.0,0.0167,0.8172175,0.18278244,0.74616927,0.2538308,10.11
-0.29138768,-1.6443614,0.8608049,90.0,90.0,31.0,0.84509194,0.15490809,0.648978,0.35102195,5.7000003
0.5875617,-0.7520595,-0.16208984,25.0,170.0,180.0,0.8754883,0.12451176,0.56926656,0.43073344,10.1
-1.0561737,-0.92125016,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,16.1
1.9533007,-0.7664068,1.2506335,88.0,88.0,2.5,0.83745223,0.16254783,0.674519,0.325481,2.22
-0.5411444,-1.2583345,0.15363762,145.0,145.0,30.0,0.82268983,0.17731014,0.6607058,0.33929417,10.5
-0.53678554,0.013390535,1.1533393,105.0,105.0,0.083,0.829866,0.17013402,0.6798986,0.3201014,14.42
-2.6857946,-1.5980483,0.5775621,170.0,170.0,0.5,0.8016814,0.1983186,0.691711,0.308289,5.6600003
2.4773784,-1.1535851,-1.1711905,270.0,260.0,30.0,0.76672584,0.23327415,0.6797459,0.3202541,4.0000005
2.4773784,-1.2410318,-1.7768655,290.0,280.0,60.0,0.768201,0.23179899,0.65656215,0.34343782,4.5
-1.9349736,-1.7440783,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,17.33
-2.0236852,-1.051828,0.813941,150.0,150.0,0.0167,0.81059,0.18940997,0.68841183,0.31158817,13.650001
-2.3449545,-1.6274525,0.04115423,180.0,180.0,0.167,0.7969046,0.20309538,0.6938499,0.30615014,5.0
-1.357976,-1.2142825,0.044566214,180.0,180.0,0.0167,0.7968508,0.20314917,0.6939797,0.3060203,11.62
0.9524719,-0.936714,0.8289134,100.0,100.0,30.0,0.8409564,0.1590436,0.65187967,0.34812036,5.2000003
3.3381593,-0.7923251,-0.31498164,25.0,250.0,15.0,0.8083822,0.19161785,0.7558408,0.24415928,3.5000002
1.1545055,-0.4782654,0.41992128,160.0,160.0,10.0,0.8095188,0.19048113,0.6815289,0.31847107,4.48
1.1545055,-0.49570554,-0.5757775,220.0,220.0,10.0,0.7811949,0.21880506,0.6927441,0.30725592,8.12
-2.100564,-1.5552155,-1.1676538,25.0,300.0,30.0,0.7992306,0.20076942,0.76524746,0.23475257,23.6
2.4773784,-1.0487568,-0.5677371,25.0,230.0,30.0,0.8189413,0.18105873,0.7357429,0.26425713,2.3000004
-4.3128185,1.1661533,0.976215,25.0,125.0,1.0,0.83707225,0.16292778,0.71203995,0.28796005,29.94
0.22497924,-1.0381038,1.0717666,115.0,115.0,2.0,0.8263357,0.17366435,0.6800946,0.31990543,5.75
-0.6166587,0.12371979,-1.7170017,150.0,285.0,30.0,0.7814067,0.21859327,0.7261035,0.27389655,22.73
-1.357976,-1.2295847,-0.07217998,200.0,200.0,0.017,0.7872866,0.2127134,0.6976602,0.30233973,12.41
-1.108195,-0.76706845,-0.58135116,25.0,280.0,0.0167,0.7944022,0.20559786,0.7787719,0.22122815,17.57
1.4853187,-1.6274449,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,4.5
-2.6219513,-1.2074454,-1.3645675,270.0,270.0,30.0,0.76344717,0.23655283,0.68463045,0.31536952,18.64
1.4007895,-1.2592336,-0.5693334,170.0,220.0,8.0,0.7895491,0.21045089,0.7089488,0.2910512,4.67
-0.26415893,-0.97842354,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,21.92
-4.718985,1.7301384,0.12498179,100.0,100.0,360.0,0.91645885,0.08354115,0.32860276,0.67139727,35.63
2.5974307,-1.2952589,-1.3833842,250.0,250.0,45.0,0.7795296,0.22047049,0.6674671,0.33253285,5.4900002
-1.704436,-1.5126809,0.6918168,160.0,160.0,0.0833,0.8061141,0.19388592,0.690216,0.30978394,12.400001
-4.418028,-1.6702391,1.0874283,25.0,100.0,15.0,0.8472473,0.15275274,0.6882739,0.31172612,15.21
-0.4452201,-1.2458776,-1.2061965,25.0,320.0,30.0,0.79331213,0.20668788,0.7732452,0.22675478,10.65
-0.5411444,-1.3231236,0.07702926,25.0,80.0,60.0,0.86403054,0.13596949,0.63738364,0.36261636,9.5
-2.8017452,-0.6008218,0.93464243,140.0,140.0,5.0,0.81666446,0.18333557,0.68216664,0.31783336,20.31
1.1545055,-0.95485187,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,6.33
-4.42991,-0.77016157,-0.49988973,25.0,155.0,60.0,0.84714186,0.15285815,0.6754633,0.3245367,21.0
0.5875617,-1.2303461,-0.16208984,25.0,170.0,180.0,0.8754883,0.12451176,0.56926656,0.43073344,10.2
1.1545055,-0.51573473,-0.9332685,220.0,220.0,40.0,0.7923239,0.20767611,0.66618836,0.33381158,12.24
0.5875617,-0.7520707,-0.16208984,25.0,170.0,180.0,0.8754883,0.12451176,0.56926656,0.43073344,7.34
0.59674144,-1.283419,0.76927364,110.0,180.0,15.0,0.81388414,0.18611586,0.7015539,0.29844615,5.4
3.6051545,-0.6673271,0.19461174,170.0,170.0,10.0,0.80500054,0.19499946,0.68341327,0.31658676,7.0
0.687352,-1.6448432,-1.023863,190.0,190.0,300.0,0.8809145,0.119085476,0.4031675,0.5968325,10.7
3.3381593,0.0045744716,-1.0416892,25.0,280.0,30.0,0.80502117,0.19497882,0.75705624,0.24294376,10.5
-0.5639342,-1.3686603,-0.9172056,250.0,250.0,4.0,0.76355195,0.23644806,0.7033836,0.2966164,13.63
1.1545055,-0.5144027,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,11.39
0.84679663,-0.7865131,0.9680232,140.0,140.0,1.0,0.8153362,0.18466379,0.68568254,0.31431746,4.69
-0.026129851,-1.5112126,-1.8127629,335.0,335.0,30.0,0.72768503,0.272315,0.6967046,0.3032953,13.6
-3.256619,-0.63382465,-0.9402517,240.0,240.0,20.0,0.77498525,0.2250147,0.6877689,0.31223112,36.21
0.2470844,-1.840175,-0.7418189,25.0,180.0,60.0,0.8411421,0.15885782,0.6876864,0.31231365,3.3
-1.7090745,0.1335556,0.9778096,140.0,140.0,0.0167,0.8150086,0.18499143,0.68654364,0.3134564,18.73
1.1545055,-0.5002803,0.90635574,140.0,140.0,10.0,0.81831425,0.18168578,0.6777424,0.3222576,5.6400003
-5.585744,-0.53606486,1.2350881,90.0,90.0,5.0,0.83741415,0.16258582,0.6726664,0.32733363,20.0
1.3653431,-0.038588963,-1.9993579,200.0,330.0,90.0,0.7808275,0.21917246,0.68204516,0.31795484,13.99
0.59674144,-1.5515043,-0.081007734,225.0,205.0,2.5,0.7821129,0.21788712,0.69056535,0.30943468,6.3
3.3381593,-0.6299097,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,5.3
-1.704436,-1.5226558,-0.077285394,190.0,190.0,0.0167,0.79210925,0.20789075,0.69582325,0.30417675,9.14
0.59674144,-1.5171722,0.3039896,50.0,120.0,40.0,0.8461842,0.15381582,0.66838336,0.33161664,4.6000004
-1.1312306,0.06838889,0.9778096,140.0,140.0,0.0167,0.8150086,0.18499143,0.68654364,0.3134564,14.1
0.67632586,-1.5978575,-0.5757775,220.0,220.0,10.0,0.7811949,0.21880506,0.6927441,0.30725592,3.5000002
2.5974307,-1.5532559,-1.0210413,270.0,260.0,3.0,0.7558763,0.24412371,0.7031597,0.29684025,2.9999998
0.66863286,-1.9016138,1.3875017,0.0,0.0,5.0,0.8699455,0.13005444,0.6552078,0.3447922,1.9000003
-1.357976,-1.2288263,0.044566214,180.0,180.0,0.0167,0.7968508,0.20314917,0.6939797,0.3060203,14.33
1.1545055,-0.16029327,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,9.6
1.1545055,-1.8288649,0.6757194,160.0,160.0,1.0,0.80643076,0.19356926,0.6894185,0.3105815,2.6300004
0.687352,-1.5134739,-0.9573493,170.0,170.0,60.0,0.8217757,0.17822431,0.6378849,0.36211506,4.9
0.2470844,2.3067012,0.13973635,100.0,100.0,60.0,0.84963083,0.1503692,0.6237106,0.37628946,35.45
0.687352,-1.5298328,-0.9573493,170.0,170.0,60.0,0.8217757,0.17822431,0.6378849,0.36211506,7.3
-4.10008,1.7973478,1.3747691,25.0,25.0,15.0,0.86412615,0.13587385,0.6509205,0.3490795,30.47
-3.0359843,0.772406,-1.4042846,25.0,240.0,60.0,0.82596487,0.1740351,0.715959,0.28404105,29.900002
-1.3977338,-0.90479743,-1.3110254,285.0,285.0,5.0,0.7451332,0.25486672,0.7088552,0.2911448,16.69
2.287703,-1.5345345,-1.4033126,372.0,372.0,0.833,0.6923127,0.30768722,0.727589,0.27241096,4.9500003
-1.6142938,-1.4256223,-0.09862903,185.0,185.0,1.0,0.794845,0.20515497,0.69405395,0.3059461,14.78
3.6051545,-0.923333,-0.7552167,220.0,220.0,30.0,0.7886613,0.2113387,0.67516875,0.32483122,4.0000005
-0.08666108,-0.66276956,-1.5290694,25.0,315.0,60.0,0.8054129,0.19458708,0.7490361,0.2509639,16.0
3.0019646,-0.6896823,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,3.8300002
-1.83271,-1.3032097,0.66415024,165.0,165.0,0.05,0.80382293,0.19617708,0.6911738,0.3088262,9.59
0.9524719,-0.24125254,-0.42782888,25.0,200.0,30.0,0.82691497,0.17308503,0.7223941,0.27760586,10.2
-3.256619,-0.49177969,-0.9402517,240.0,240.0,20.0,0.77498525,0.2250147,0.6877689,0.31223112,16.960001
0.6143856,-0.99417835,0.026447013,25.0,150.0,300.0,0.9048448,0.09515515,0.43680573,0.5631942,4.7200003
0.71945286,-1.0951493,0.018975645,120.0,120.0,60.0,0.8420588,0.15794118,0.62778324,0.37221676,5.6000004
-3.256619,-0.3031647,-0.85774416,200.0,200.0,40.0,0.8017188,0.19828123,0.6623099,0.33769014,18.9
-3.1354878,-0.57331353,0.021582652,180.0,180.0,1.0,0.79720265,0.20279734,0.6931299,0.30687007,21.939999
0.301921,-2.16455,-1.8963301,280.0,280.0,120.0,0.79276484,0.20723514,0.60297537,0.39702466,7.2000003
-1.357976,-1.3854752,0.81301135,150.0,150.0,0.0833,0.8106127,0.18938737,0.6883538,0.31164625,8.24
-0.7967495,-0.89007586,-1.511874,25.0,320.0,60.0,0.80397946,0.19602057,0.75114775,0.24885225,25.8
2.2237213,-0.8554162,-1.511874,25.0,320.0,60.0,0.80397946,0.19602057,0.75114775,0.24885225,8.8
-0.010844635,-1.2471558,1.2495942,90.0,90.0,0.0167,0.83590806,0.16409193,0.6771122,0.32288778,3.36
1.1545055,-0.59228367,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,6.5
1.1545055,-0.5204184,0.41992128,160.0,160.0,10.0,0.8095188,0.19048113,0.6815289,0.31847107,14.54
-1.8619633,-1.5387037,-1.028896,155.0,260.0,10.0,0.7807186,0.21928138,0.7296846,0.2703154,18.33
-1.4500655,-0.27502272,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,21.08
-2.0897746,-0.67484367,-0.30581355,220.0,220.0,0.167,0.77745515,0.22254483,0.70118815,0.2988119,16.64
-0.93548656,-1.9082423,0.7867442,135.0,135.0,20.0,0.82369775,0.17630227,0.6678345,0.3321655,6.9
-4.153401,-0.26879582,-0.14677688,190.0,190.0,3.0,0.79319364,0.20680642,0.6932497,0.3067503,25.54
1.1545055,-0.9541437,-0.003825408,180.0,180.0,2.0,0.79756,0.20244002,0.6922644,0.30773565,5.6200004
2.1573102,-1.2922131,-0.12323813,220.0,200.0,5.0,0.7855102,0.21448982,0.6874556,0.31254444,4.65
-1.1360509,-1.4751158,-1.0295162,180.0,180.0,120.0,0.8364541,0.16354589,0.5819841,0.41801596,9.5
-4.42991,-2.105301,0.3237036,105.0,150.0,30.0,0.8276052,0.17239477,0.67547286,0.3245271,5.59
2.3349266,-0.8566392,-1.5276182,300.0,300.0,10.0,0.7389116,0.26108834,0.70734894,0.29265106,16.59
1.5016501,-1.7842642,-1.3466465,190.0,190.0,60.0,0.81310964,0.18689042,0.6418923,0.35810772,3.0999997
1.6144052,-0.60534245,-1.6194862,25.0,210.0,90.0,0.8426886,0.15731141,0.6758863,0.3241137,9.87
0.5450627,-1.2893494,-0.50665605,200.0,200.0,15.0,0.7927829,0.2072171,0.6846572,0.31534278,8.9
-0.68726647,-0.026586821,-0.6321742,25.0,240.0,30.0,0.8162206,0.18377945,0.74009997,0.2599001,23.59
3.1271765,-0.84042025,-0.5757775,220.0,220.0,10.0,0.7811949,0.21880506,0.6927441,0.30725592,4.3
-3.8399215,-0.17542323,0.8130156,150.0,150.0,0.083,0.81061256,0.18938746,0.688354,0.31164598,22.46
-0.93548656,-1.9042543,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,6.8
-2.0236852,-0.87492055,0.6647986,165.0,165.0,0.017,0.8038115,0.19618855,0.69120246,0.30879757,11.4
